Label,Message
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,What Today-sunday..sunday is holiday..so no work..
1,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
0,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
0,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
0,She told to hr that he want posting in chennai:)because i'm working here:)
0,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... "
0,K:)k..its good:)when are you going?
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
0,What time is ur flight tmr?
0, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
0,Mm that time you dont like fun
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
0,Where is it. Is there any opening for mca.
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
0,Much better now thanks lol
0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
0,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
0,Ryder unsold.now gibbs.
0,Now only i reached home. . . I am very tired now. . I will come tomorro
0,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
0,How are you. Just checking up on you
0,"Awesome, text me when you're restocked"
0,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
0,If I die I want u to have all my stuffs.
0,"Wat time liao, where still got."
1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
0,Yes:)from last week itself i'm taking live call.
0,Sweet heart how are you?
0,Probably a couple hours tops
0,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
0,Thats cool princess! I will cover your face in hot sticky cum :)
0,Minimum walk is 3miles a day.
0,Oh yah... We never cancel leh... Haha 
0,Sent me de webadres for geting salary slip
0,Love you aathi..love u lot..
1,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
0,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
0,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
0,Company is very good.environment is terrific and food is really nice:)
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
0,"Sorry, I'll call later"
0,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much"
0,Where in abj are you serving. Are you staying with dad or alone.
0,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
0,That is wondarfull song
1,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
0,Reckon need to be in town by eightish to walk from * carpark.
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
0,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? 
0,Hey leave it. not a big deal:-) take care.
0,Oh is it! Which brand?
0,Yes. Last  practice
0,... Are you in the pub?
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
0,From 5 to 2 only my work timing.
0,Correct. So how was work today
0,Ü say until like dat i dun buy ericsson oso cannot oredi lar...
0,Thanks honey. Have a great day.
0,K..k...from tomorrow onwards started ah?
0,And pls pls drink plenty plenty water
0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
0,U WILL SWITCH YOUR FONE ON DAMMIT!!
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
0,Like a personal sized or what
0,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
0,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
0,Ok...
0,what is your account number?
0,Thanx...
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
0,when you and derek done with class?
0,So the sun is anti sleep medicine.
0,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
0,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
0,Delhi and chennai still silent.
1,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,Anything lar then ü not going home 4 dinner?
0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
0,Will purchase d stuff today and mail to you. Do you have a po box number?
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
0,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?"
0,Are you willing to go for aptitude class.
0,"Ela kano.,il download, come wen ur free.."
0,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
0,Should i send you naughty pix? :)
1,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
0,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
0,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
0,Be sure to check your yahoo email. We sent photos yesterday
0,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
0,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
0,After completed degree. There is no use in joining finance.
0,Just buy a pizza. Meat lovers or supreme. U get to pick.
0,"Sorry, I'll call later"
0,Now am free call me pa.
0,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
0,I'm e person who's doing e sms survey...
0,Ok no prob...
0,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"
0,Okie.. Thanx..
0,Shopping lor. Them raining mah hard 2 leave orchard.
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
0,Yup bathe liao...
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
0,"Sorry da thangam, very very sorry i am held up with prasad."
0,The bus leaves at  &lt;#&gt; 
0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
0,Understand. his loss is my gain :) so do you work? School?
0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
0,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?
0,Also that chat was awesome but don't make it regular unless you can see her in person
1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
0,Ok set let u noe e details later...
0,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u
0,"Aight, can you text me the address?"
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
0,You busy or can I come by at some point and figure out what we're doing tomorrow
0,Thats cool. How was your day?
0,"Ask g or iouri, I've told the story like ten times already"
0,Id onluy matters when getting on from offcampus
0,Where can download clear movies. Dvd copies.
0,Don know..he is watching film in computer..
0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
0,How are you with moneY...as in to you...money aint a thing....how are you sha!
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
0,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
0,Me too baby! I promise to treat you well! I bet you will take good care of me...
0,i see. When we finish we have loads of loans to pay
0,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;
0,Dont you have message offer
0,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
0,Okey dokey swashbuckling stuff what oh.
0,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
0,You dont know you jabo me abi.
0,K.:)you are the only girl waiting in reception ah?
0,Good. Good job. I like entrepreneurs
0,"Better than bb. If he wont use it, his wife will or them doctor"
0,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
0,Ya just telling abt tht incident..
0,For fear of fainting with the of all that housework you just did? Quick have a cuppa
0,LOL ... Have you made plans for new years?
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
0,"So check your errors and if you had difficulties, do correction."
0,Package all your programs well
1,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X"
0,what are your new years plans?
0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
0,"K, wait chikku..il send aftr  &lt;#&gt; mins"
0,"Ya, told..she was asking wats matter?"
0,Yup but it's not giving me problems now so mayb i'll jus leave it...
0,S....s...india going to draw the series after many years in south african soil..
0,Okay. I've seen it. So i should pick it on friday?
0,"Yeah sure, give me a couple minutes to track down my wallet"
0,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
0,Ü still got lessons?  Ü in sch?
0,WOT U WANNA DO THEN MISSY?
0,I think asking for a gym is the excuse for lazy people. I jog.
1,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
0,"Aight, call me once you're close"
0,Shall i come to get pickle
0,If you are not coughing then its nothing
0,Anytime...
0,It has issues right now. Ill fix for her by tomorrow.
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
0,"Playin space poker, u?"
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,Oh dang! I didn't mean o send that to you! Lol!
0,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
0,R ü going 4 today's meeting?
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
0,"Yo, you at jp and hungry like a mofo?"
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
0,At home watching tv lor.
0,Yo you around? A friend of mine's lookin to pick up later tonight
0,Play w computer? Aiyah i tok 2 u lor?
0,K then 2marrow are you coming to class.
1,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
0,Now project pa. After that only i can come.
0,"And how you will do that, princess? :)"
0,We got a divorce. Lol. She.s here
0,I dont want to hear anything
1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
0,When ü login dat time... Dad fetching ü home now?
0,Cant think of anyone with * spare room off * top of my head
0,Who u talking about?
0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
0,Ard 515 like dat. Y?
0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
0,You didnt complete your gist oh.
0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
0,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
1,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
0,Yup. Thk of u oso boring wat.
0,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
0,Dear good morning now only i am up
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
1,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468"
0,"That's what I love to hear :V see you sundayish, then"
0,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
0,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......"
0,Mm have some kanji dont eat anything heavy ok
0,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
0,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve.."
0,Ok... Let u noe when i leave my house.
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
0,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
0,Wif my family booking tour package.
0,Long after I quit. I get on only like 5 minutes a day as it is.
0,"Cool, text me when you're parked"
0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
0,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
0,Don know..wait i will check it.
0,You still around? Looking to pick up later
0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
0,Are you available for soiree on June 3rd?
0,Hey come online! Use msn... We are all there
0,"Sir, i am waiting for your call."
0,Tell me they're female :V how're you throwing in? We're deciding what all to get now
0,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
0,* You gonna ring this weekend or wot?
0,Lol they were mad at first but then they woke up and gave in.
1,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
0,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
0,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
0,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
0,"Could you not read me, my Love ? I answered you"
0,"sorry brah, just finished the last of my exams, what up"
0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
0,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
0,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
0,Oh wow thats gay. Will firmware update help
0,That is wondar full flim.
0,Studying. But i.ll be free next weekend.
0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
0,Not to worry. I'm sure you'll get it.
0,DO U WANT 2 MEET UP 2MORRO
0,I am waiting for your call sir.
0,I am not having her number sir
0,Great escape. I fancy the bridge but needs her lager. See you tomo 
1,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
0,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
0,Wish i were with you now!
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
0,"Geeeee ... Your internet is really bad today, eh ?"
0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
0,IM LATE TELLMISS IM ON MY WAY
0,When can ü come out?
0,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
0,Oh :-)only 4 outside players allowed to play know
0,You need to get up. Now.
0,Then dun wear jeans lor...
0,Anytime lor...
0,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
0,Bugis oso near wat... 
0,Ok.
0,Oooh I got plenty of those!
0,"Sorry, I'll call later"
0,Dont show yourself. How far. Put new pictures up on facebook.
0,Ya srsly better than yi tho
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
0,"K, text me when you're on the way"
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
0,I'm not. She lip synced with shangela.
0,We stopped to get ice cream and will go back after
0,I see a cup of coffee animation
0,Probably gonna swing by in a wee bit
0,Maybe i could get book out tomo then return it immediately ..? Or something.
0,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
1,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
1,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
0,Unni thank you dear for the recharge..Rakhesh
0,Ya:)going for restaurant..
0,Kay... Since we are out already 
0,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0,Mine here like all fr china then so noisy.
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
0,"Sorry, I'll call you  later. I am in meeting sir."
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
0,get ready to moan and scream :)
0,Do you hide anythiing or keeping distance from me
0,"Yo, the game almost over? Want to go to walmart soon"
0,"Sorry, I'll call later"
0,Oh thanks a lot..i already bought 2 eggs ..
0,Ok... Then r we meeting later?
0,Alright. I'm out--have a good night!
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
0,Guessin you ain't gonna be here before 9?
0,Ü got wat to buy tell us then ü no need to come in again.
0,No rushing. I'm not working. I'm in school so if we rush we go hungry.
0,Kothi print out marandratha.
0,Oh ok..
0,Dear we are going to our rubber place
0,Neva mind it's ok..
0,Excellent! Are you ready to moan and scream in ecstasy?
0,Ü neva tell me how i noe... I'm not at home in da aft wat... 
1,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
1,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,"Alright omw, gotta change my order to a half8th"
0,Easy ah?sen got selected means its good..
0,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
0,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
0,"I can. But it will tell quite long, cos i haven't finish my film yet..."
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
0,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
0,"Haha good to hear, I'm officially paid and on the market for an 8th"
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
0,I not busy juz dun wan 2 go so early.. Hee.. 
0,Stupid.its not possible
0,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
0,"Y cant u try new invention to fly..i'm not joking.,"
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
0,Wow v v impressed. Have funs shopping!
0,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
0,Re your call; You didn't see my facebook huh?
0,What year. And how many miles.
0,No no. I will check all rooms befor activities
0,Just taste fish curry :-P
0,In the end she might still vomit but its okay. Not everything will come out.
0,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
1,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
0,I am going to sleep. I am tired of travel.
0,"Almost there, see u in a sec"
1,"accordingly. I repeat, just text the word ok on your mobile phone and send"
0,Watching telugu movie..wat abt u?
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! "
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,Okie...
1,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
0,"not that I know of, most people up here are still out of town"
0,Come to my home for one last time i wont do anything. Trust me.
0,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
0,Ok
0,There is no sense in my foot and penis.
0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
0,No b4 Thursday
0,Ok...
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
0,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
1,FreeMsg>FAV XMAS TONES!Reply REAL
0,Check wid corect speling i.e. Sarcasm
0,If i said anything wrong sorry de:-)
0,", how's things? Just a quick question."
0,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
